0.684211	1.0927
0.686717	1.10048
0.689223	1.10831
0.691729	1.1162
0.694236	1.12414
0.696742	1.13214
0.699248	1.14019
0.701754	1.14831
0.704261	1.15647
0.706767	1.1647
0.709273	1.17299
0.711779	1.18133
0.714286	1.18974
0.716792	1.1982
0.719298	1.20673
0.721805	1.21531
0.724311	1.22396
0.726817	1.23267
0.729323	1.24144
0.73183	1.25028
0.734336	1.25918
0.736842	1.26814
0.739348	1.27717
0.741855	1.28627
0.744361	1.29543
0.746867	1.30466
0.749373	1.31396
0.75188	1.32332
0.754386	1.33275
0.756892	1.34226
0.759398	1.35183
0.761905	1.36147
0.764411	1.37118
0.766917	1.38097
0.769424	1.39083
0.77193	1.40076
0.774436	1.41076
0.776942	1.42084
0.779449	1.431
0.781955	1.44123
0.784461	1.45153
0.786967	1.46192
0.789474	1.47238
0.79198	1.48292
0.794486	1.49354
0.796992	1.50424
0.799499	1.51502
0.802005	1.52588
0.804511	1.53682
0.807018	1.54785
0.809524	1.55896
0.81203	1.57016
0.814536	1.58144
0.817043	1.5928
0.819549	1.60425
0.822055	1.61579
0.824561	1.62742
0.827068	1.63914
0.829574	1.65095
0.83208	1.66285
0.834586	1.67484
0.837093	1.68692
0.839599	1.69909
0.842105	1.71136
0.844612	1.72373
0.847118	1.73619
0.849624	1.74875
0.85213	1.7614
0.854637	1.77416
0.857143	1.78701
0.859649	1.79996
0.862155	1.81302
0.864662	1.82617
0.867168	1.83943
0.869674	1.8528
0.87218	1.86627
0.874687	1.87984
0.877193	1.89352
0.879699	1.90731
0.882206	1.92121
0.884712	1.93522
0.887218	1.94934
0.889724	1.96357
0.892231	1.97792
0.894737	1.99238
0.897243	2.00695
0.899749	2.02164
0.902256	2.03645
0.904762	2.05138
0.907268	2.06642
0.909774	2.08159
0.912281	2.09688
0.914787	2.11229
0.917293	2.12782
0.919799	2.14348
0.922306	2.15927
0.924812	2.17518
0.927318	2.19123
0.929825	2.2074
0.932331	2.2237
0.934837	2.24014
0.937343	2.25671
0.93985	2.27341
0.942356	2.29025
0.944862	2.30723
0.947368	2.32435
0.949875	2.34161
0.952381	2.359
0.954887	2.37654
0.957393	2.39423
0.9599	2.41206
0.962406	2.43004
0.964912	2.44816
0.967419	2.46644
0.969925	2.48486
0.972431	2.50344
0.974937	2.52217
0.977444	2.54106
0.97995	2.5601
0.982456	2.57931
0.984962	2.59867
0.987469	2.61819
0.989975	2.63788
0.992481	2.65773
0.994987	2.67774
0.997494	2.69793
1	2.71828
