0	0
0.00250627	0.00250625
0.00501253	0.00501241
0.0075188	0.00751837
0.0100251	0.0100241
0.0125313	0.0125294
0.0150376	0.0150342
0.0175439	0.0175385
0.0200501	0.0200421
0.0225564	0.0225449
0.0250627	0.0250469
0.0275689	0.027548
0.0300752	0.030048
0.0325815	0.0325469
0.0350877	0.0350445
0.037594	0.0375409
0.0401003	0.0400358
0.0426065	0.0425292
0.0451128	0.0450211
0.047619	0.0475112
0.0501253	0.0499995
0.0526316	0.052486
0.0551378	0.0549705
0.0576441	0.0574529
0.0601504	0.0599331
0.0626566	0.0624111
0.0651629	0.0648868
0.0676692	0.06736
0.0701754	0.0698307
0.0726817	0.0722988
0.075188	0.0747641
0.0776942	0.0772267
0.0802005	0.0796863
0.0827068	0.0821429
0.085213	0.0845965
0.0877193	0.0870469
0.0902256	0.0894941
0.0927318	0.0919378
0.0952381	0.0943782
0.0977444	0.096815
0.100251	0.0992481
0.102757	0.101678
0.105263	0.104103
0.107769	0.106525
0.110276	0.108943
0.112782	0.111356
0.115288	0.113766
0.117794	0.116171
0.120301	0.118572
0.122807	0.120969
0.125313	0.123361
0.12782	0.125748
0.130326	0.128131
0.132832	0.130509
0.135338	0.132882
0.137845	0.13525
0.140351	0.137613
0.142857	0.139971
0.145363	0.142324
0.14787	0.144672
0.150376	0.147014
0.152882	0.14935
0.155388	0.151681
0.157895	0.154007
0.160401	0.156327
0.162907	0.158641
0.165414	0.160949
0.16792	0.163251
0.170426	0.165547
0.172932	0.167837
0.175439	0.170121
0.177945	0.172399
0.180451	0.17467
0.182957	0.176935
0.185464	0.179193
0.18797	0.181444
0.190476	0.183689
0.192982	0.185928
0.195489	0.188159
0.197995	0.190383
0.200501	0.192601
0.203008	0.194811
0.205514	0.197014
0.20802	0.199211
0.210526	0.201399
0.213033	0.203581
0.215539	0.205755
0.218045	0.207921
0.220551	0.21008
0.223058	0.212231
0.225564	0.214374
0.22807	0.21651
0.230576	0.218638
0.233083	0.220758
0.235589	0.22287
0.238095	0.224973
0.240602	0.227069
0.243108	0.229156
0.245614	0.231235
0.24812	0.233306
0.250627	0.235368
0.253133	0.237422
0.255639	0.239467
0.258145	0.241503
0.260652	0.243531
0.263158	0.24555
0.265664	0.247561
0.26817	0.249562
0.270677	0.251554
0.273183	0.253538
0.275689	0.255512
0.278195	0.257477
0.280702	0.259433
0.283208	0.26138
0.285714	0.263317
0.288221	0.265245
0.290727	0.267164
0.293233	0.269073
0.295739	0.270972
0.298246	0.272862
0.300752	0.274742
0.303258	0.276613
0.305764	0.278474
0.308271	0.280324
0.310777	0.282165
0.313283	0.283996
0.315789	0.285817
0.318296	0.287628
0.320802	0.289429
0.323308	0.29122
0.325815	0.293
0.328321	0.29477
0.330827	0.29653
0.333333	0.29828
0.33584	0.300019
0.338346	0.301748
0.340852	0.303466
0.343358	0.305173
0.345865	0.30687
0.348371	0.308557
